text,rating,dormitory_id,user_id,,,,,,,,,,,,,,,,,,,,,,
พนักงานเข้าห้องโดยไม่ได้รับอนุญาตตอนไม่อยู่ ของในห้องถูกเคลื่อนย้ายและบางครั้งก็หาย แต่ทางหอก็ปฏิเสธความรับผิดชอบ รู้สึกไม่ปลอดภัยเลย,1,USER468,DORM76,,,,,,,,,,,,,,,,,,,,,,
หอพักมีปัญหาเรื่องท่อน้ำทิ้งจากห้องชั้นบน บางครั้งมีน้ำเสียไหลย้อนเข้ามาในห้องน้ำ ส่งกลิ่นเหม็นและสกปรกมาก แจ้งซ่อมหลายครั้งก็ไม่ได้รับการแก้ไข,1,USER69,DORM86,,,,,,,,,,,,,,,,,,,,,,
ถูกคิดค่าปรับเกินจริงตอนย้ายออก อ้างว่ามีความเสียหายในห้องทั้งที่ไม่มี ไม่มีการตรวจสอบห้องร่วมกันก่อนย้ายออก ทำให้ถูกหักเงินประกันไปเกือบหมด,1,USER261,DORM454,,,,,,,,,,,,,,,,,,,,,,
หอพักใช้เฟอร์นิเจอร์ราคาถูกและคุณภาพต่ำ ทุกอย่างพังง่ายและดูเก่าทั้งที่เพิ่งเปิดใหม่ ไม่คุ้มกับค่าเช่าที่แพง รู้สึกเหมือนถูกหลอกจากภาพโฆษณา,1,USER314,DORM42,,,,,,,,,,,,,,,,,,,,,,
ห้องน้ำคับแคบมาก แทบไม่มีพื้นที่ยืนอาบน้ำ ต้องยืนชิดฝักบัวตลอด ฝักบัวก็ติดตั้งต่ำเกินไป คนสูงอาบน้ำลำบาก โถส้วมก็เล็กและชำรุดบ่อย,1,USER396,DORM1,,,,,,,,,,,,,,,,,,,,,,
ห้องมีกลิ่นอับชื้นตลอดเวลา ไม่หายแม้จะเปิดหน้าต่างหรือเปิดแอร์ สงสัยว่าเกิดจากวัสดุที่ใช้สร้างไม่ได้มาตรฐาน ทำให้หายใจไม่สะดวกและภูมิแพ้กำเริบ,1,USER354,DORM437,,,,,,,,,,,,,,,,,,,,,,
อินเทอร์เน็ตแย่มาก ความเร็วไม่ตรงตามที่โฆษณา ใช้งานพื้นฐานยังลำบาก เรียนออนไลน์แทบไม่ได้ ต้องใช้อินเทอร์เน็ตมือถือแทน ทำให้เสียค่าใช้จ่ายเพิ่ม,1,USER180,DORM332,,,,,,,,,,,,,,,,,,,,,,
ระบบลิฟต์เสียบ่อยมาก บางครั้งต้องเดินขึ้นลง 7-8 ชั้น ทั้งที่จ่ายค่าส่วนกลางแพง ทางหอพักไม่ให้ความสำคัญกับการซ่อมบำรุงเลย,1,USER264,DORM381,,,,,,,,,,,,,,,,,,,,,,
เจอแมลงสาบในห้องทุกวัน โดยเฉพาะในครัวและห้องน้ำ แม้จะทำความสะอาดอย่างดีและใช้ยาฆ่าแมลงก็ไม่หาย มาจากท่อระบายน้ำที่ไม่ได้มาตรฐาน,1,USER116,DORM498,,,,,,,,,,,,,,,,,,,,,,
หอพักคิดค่าส่วนกลางแพงแต่บริการแย่มาก พื้นที่ส่วนกลางสกปรก ลิฟต์เสียบ่อย ระบบรักษาความปลอดภัยก็ไม่ดี ไม่รู้ว่าเงินค่าส่วนกลางไปไหนหมด,1,USER401,DORM391,,,,,,,,,,,,,,,,,,,,,,
เพื่อนบ้านส่งเสียงดังตลอดเวลา โดยเฉพาะช่วงกลางคืน ทั้งเปิดเพลง พูดคุยเสียงดัง เล่นเกม ทำให้นอนไม่หลับ แจ้งผู้จัดการก็ไม่มีการจัดการใดๆ,1,USER229,DORM211,,,,,,,,,,,,,,,,,,,,,,
ห้องร้อนเกินไป แอร์ทำความเย็นได้ไม่ดี ทั้งที่เปิดแรงสุดแล้ว ต้องเปิดพัดลมเสริมตลอด ทำให้เสียค่าไฟเพิ่มและยังร้อนอยู่ดี นอนไม่หลับเพราะความร้อน,1,USER286,DORM428,,,,,,,,,,,,,,,,,,,,,,
ขาดการบำรุงรักษาอาคารที่ดี สีหลุดลอก ผนังแตกร้าว ฝ้าเพดานมีรอยรั่ว แสดงให้เห็นว่าใช้วัสดุคุณภาพต่ำในการก่อสร้าง ไม่คุ้มกับค่าเช่าแพงๆ เลย,1,USER5,DORM192,,,,,,,,,,,,,,,,,,,,,,
สภาพแวดล้อมโดยรอบหอพักไม่ปลอดภัย มีคนเมาเดินผ่านและส่งเสียงดึงตลอด โดยเฉพาะช่วงกลางคืน ทำให้รู้สึกไม่ปลอดภัยเวลาเดินเข้าออกหอ,1,USER107,DORM66,,,,,,,,,,,,,,,,,,,,,,
พนักงานทำความสะอาดส่งเสียงดังตอนเช้าตรู่ คุยกันเสียงดัง เข็นรถเสียงดัง ทำให้ตื่นเช้ากว่าที่ตั้งใจ นอนไม่พอ ส่งผลต่อการเรียนและการทำงาน,1,USER463,DORM155,,,,,,,,,,,,,,,,,,,,,,
มาตรฐานความปลอดภัยของหอพักต่ำมาก ไม่มีทางหนีไฟที่ชัดเจน ประตูฉุกเฉินปิดล็อคตลอด ถังดับเพลิงก็หมดอายุ รู้สึกไม่ปลอดภัยเลย,1,USER357,DORM274,,,,,,,,,,,,,,,,,,,,,,
ห้องน้ำมีปัญหาเรื่องการระบายน้ำ น้ำระบายช้าและมักจะท่วมขังเวลาอาบน้ำ ทำให้พื้นเปียกตลอดและเกิดเชื้อรา ส่งกลิ่นเหม็นอับชื้นตลอดเวลา,1,USER353,DORM402,,,,,,,,,,,,,,,,,,,,,,
ระบบจัดการขยะแย่มาก ถังขยะไม่เพียงพอ และไม่มีการแยกขยะ เก็บขยะไม่สม่ำเสมอ ทำให้มีกองขยะล้นและส่งกลิ่นเหม็น ดึงดูดแมลงและสัตว์รบกวน,1,USER91,DORM337,,,,,,,,,,,,,,,,,,,,,,
ค่าน้ำแพงเกินจริงมาก คิดราคาสูงกว่าการประปาหลายเท่า ทั้งที่แทบไม่ได้ใช้น้ำเยอะ แต่บิลก็สูงทุกเดือน ไม่มีความโปร่งใสในการคิดค่าใช้จ่าย,1,USER473,DORM52,,,,,,,,,,,,,,,,,,,,,,
หอพักอยู่ใกล้กับแหล่งก่อสร้าง มีเสียงดังรบกวนตั้งแต่เช้าตรู่ถึงค่ำ ทำให้พักผ่อนไม่ได้และไม่มีสมาธิในการทำงาน ทางหอพักไม่แจ้งเรื่องนี้ตอนจอง,1,USER306,DORM392,,,,,,,,,,,,,,,,,,,,,,
หอพักมีกลิ่นบุหรี่ลอยอยู่ในทางเดินและลิฟต์ตลอดเวลา ทั้งที่มีป้ายห้ามสูบบุหรี่ แต่ไม่มีการควบคุมจริงจัง ทำให้มีปัญหาเรื่องการหายใจและภูมิแพ้,1,USER116,DORM393,,,,,,,,,,,,,,,,,,,,,,
ที่นอนเก่าและแข็งมาก นอนแล้วปวดหลัง สปริงที่นอนแทงขึ้นมาในบางจุด ทำให้นอนไม่สบายและตื่นมาปวดเมื่อยทุกเช้า ขอเปลี่ยนที่นอนก็ไม่ยอมเปลี่ยนให้,1,USER452,DORM91,,,,,,,,,,,,,,,,,,,,,,
ห้องพักสะอาดและกว้างขวางดี เฟอร์นิเจอร์จัดวางได้ลงตัว มีพื้นที่ใช้สอยเพียงพอ แต่เสียดายที่เสียงจากห้องข้างๆ ค่อนข้างดังในบางครั้ง ทำให้รบกวนการพักผ่อนบ้าง,4,USER141,DORM357,,,,,,,,,,,,,,,,,,,,,,
อินเทอร์เน็ตเร็วและเสถียรดี ใช้งานได้สบายทั้งดูหนังและเรียนออนไลน์ แต่ช่วงเวลาที่มีคนใช้งานพร้อมกันมากๆ ความเร็วจะลดลงบ้าง อยากให้เพิ่มความเร็วในช่วงพีคไทม์,4,USER63,DORM390,,,,,,,,,,,,,,,,,,,,,,
ทำเลที่ตั้งดีมาก ใกล้สถานศึกษาและร้านสะดวกซื้อ มีร้านอาหารรอบๆ หลากหลาย แต่ในช่วงเช้ามักจะมีเสียงรถดังรบกวนจากถนนใหญ่ ถ้ามีหน้าต่างกันเสียงจะดีมาก,4,USER164,DORM125,,,,,,,,,,,,,,,,,,,,,,
ระบบรักษาความปลอดภัยค่อนข้างดี มีกล้องวงจรปิดตามจุดต่างๆ และมีการใช้คีย์การ์ดเข้าออก แต่บางครั้งพบว่ารปภ.ไม่ค่อยอยู่ประจำจุด อยากให้เข้มงวดกว่านี้,4,USER15,DORM467,,,,,,,,,,,,,,,,,,,,,,
พนักงานบริการดี ให้ความช่วยเหลือเป็นอย่างดี ยิ้มแย้มและเป็นกันเอง แต่ในช่วงวันหยุดจะหาพนักงานยากสักหน่อย บางครั้งต้องรอนานเวลามีปัญหาเร่งด่วน,4,USER386,DORM347,,,,,,,,,,,,,,,,,,,,,,
ห้องน้ำสะอาดและกว้างขวาง แยกส่วนเปียกแห้งได้ดี น้ำไหลแรง แต่ระบบระบายน้ำยังไม่ค่อยดีเท่าไร บางครั้งน้ำระบายช้า อยากให้ปรับปรุงตรงนี้,4,USER409,DORM256,,,,,,,,,,,,,,,,,,,,,,
ค่าเช่าสมเหตุสมผลกับสิ่งที่ได้รับ ห้องพักดี สิ่งอำนวยความสะดวกครบ แต่ค่าน้ำค่าไฟค่อนข้างแพงเมื่อเทียบกับหอพักใกล้เคียง อยากให้ปรับให้เหมาะสมกว่านี้,4,USER30,DORM3,,,,,,,,,,,,,,,,,,,,,,
แอร์ทำงานดี เย็นเร็วและเสียงไม่ดัง ประหยัดไฟด้วย แต่การติดตั้งอยู่ตรงตำแหน่งที่ลมเป่าไปที่เตียงโดยตรง ทำให้บางครั้งเป็นหวัดเพราะโดนลมเย็นตลอดเวลา,4,USER80,DORM115,,,,,,,,,,,,,,,,,,,,,,
ที่จอดรถกว้างขวางและเพียงพอ มีหลังคากันแดดกันฝน แต่ตอนกลางคืนแสงสว่างไม่เพียงพอ ทำให้รู้สึกไม่ค่อยปลอดภัยเวลาจอดรถดึกๆ ควรเพิ่มไฟส่องสว่าง,4,USER418,DORM370,,,,,,,,,,,,,,,,,,,,,,
พื้นที่ส่วนกลางกว้างขวาง สะอาด และมีสิ่งอำนวยความสะดวกครบครัน แต่บางครั้งมีนักศึกษาจากภายนอกเข้ามาใช้งาน ทำให้แออัดและใช้งานไม่สะดวก,4,USER227,DORM113,,,,,,,,,,,,,,,,,,,,,,
ระบบซักรีดในหอพักใช้งานสะดวก เครื่องซักผ้าทำงานดี แต่มีจำนวนน้อยเกินไป ช่วงวันหยุดต้องรอคิวนาน อยากให้เพิ่มจำนวนเครื่องซักผ้าให้เพียงพอ,4,USER161,DORM129,,,,,,,,,,,,,,,,,,,,,,
บรรยากาศโดยรอบหอพักร่มรื่น มีต้นไม้และสวนเล็กๆ ให้นั่งพักผ่อน แต่ยังขาดการดูแลรักษาอย่างสม่ำเสมอ บางจุดหญ้ารก และไม่ค่อยสะอาดเท่าที่ควร,4,USER175,DORM444,,,,,,,,,,,,,,,,,,,,,,
ระบบน้ำอุ่นทำงานได้ดี อุณหภูมิคงที่และมีแรงดันเหมาะสม แต่บางครั้งเมื่อมีคนใช้พร้อมกันหลายห้อง น้ำจะเย็นลงและแรงดันลดลง ควรปรับปรุงระบบให้รองรับได้มากกว่านี้,4,USER485,DORM91,,,,,,,,,,,,,,,,,,,,,,
เตียงนอนกว้างและนุ่มสบาย ที่นอนคุณภาพดี แต่กรอบเตียงมีเสียงดังเวลาพลิกตัว อาจจะเพราะใช้งานมานาน อยากให้มีการตรวจสอบและซ่อมแซมให้แข็งแรงกว่านี้,4,USER252,DORM467,,,,,,,,,,,,,,,,,,,,,,
มีการจัดกิจกรรมสร้างความสัมพันธ์ระหว่างผู้พักอาศัยบ่อยๆ ทำให้ได้รู้จักเพื่อนใหม่ แต่บางกิจกรรมจัดในช่วงสอบ ทำให้ไม่ค่อยมีคนเข้าร่วม ควรจัดตารางให้เหมาะสมกว่านี้,4,USER170,DORM48,,,,,,,,,,,,,,,,,,,,,,
ระบบแจ้งซ่อมออนไลน์สะดวกและรวดเร็ว ช่างมาซ่อมตามเวลาที่นัดหมาย แต่การแก้ไขปัญหาบางอย่างยังไม่ถาวร ต้องแจ้งซ่อมหลายครั้ง อยากให้แก้ไขให้เรียบร้อยในครั้งเดียว,4,USER304,DORM368,,,,,,,,,,,,,,,,,,,,,,
ตู้เย็นในห้องทำงานได้ดี เก็บความเย็นได้นาน มีขนาดที่เหมาะสม แต่เสียงค่อนข้างดังตอนกลางคืน บางครั้งรบกวนการนอน ควรมีการตรวจสอบและซ่อมบำรุง,4,USER125,DORM250,,,,,,,,,,,,,,,,,,,,,,
การเดินทางไปมหาวิทยาลัยสะดวก มีรถตู้บริการในช่วงเช้าและเย็น แต่บางครั้งรถมาไม่ตรงเวลา อยากให้มีตารางเวลาที่แน่นอนและชัดเจนมากกว่านี้,4,USER320,DORM454,,,,,,,,,,,,,,,,,,,,,,
ไฟส่องสว่างภายในห้องพักเพียงพอ มีปลั๊กไฟหลายจุด แต่ตำแหน่งสวิตช์ไฟไม่สะดวกต่อการใช้งาน ต้องเดินไปกดไกลเกินไป ควรออกแบบให้ใช้งานสะดวกกว่านี้,4,USER81,DORM3,,,,,,,,,,,,,,,,,,,,,,
อุปกรณ์และเฟอร์นิเจอร์ในห้องครบครัน คุณภาพดี แต่การจัดวางยังไม่ลงตัวนัก ทำให้พื้นที่ใช้สอยไม่เต็มประสิทธิภาพ อยากให้มีทางเลือกในการจัดวางเฟอร์นิเจอร์มากกว่านี้,4,USER197,DORM61,,,,,,,,,,,,,,,,,,,,,,
ระบบรับพัสดุมีการจัดการดี มีการแจ้งเตือนผ่านแอพ แต่บางครั้งพนักงานไม่อยู่ประจำจุด ต้องรอนานกว่าจะรับพัสดุได้ อยากให้มีช่วงเวลาที่ชัดเจนในการรับพัสดุ,4,USER413,DORM402,,,,,,,,,,,,,,,,,,,,,,
การจัดการขยะและความสะอาดของพื้นที่ส่วนกลางดี มีการทำความสะอาดทุกวัน แต่ถังขยะในบางจุดเต็มเร็วและไม่ได้เก็บทันที ทำให้มีกลิ่นไม่พึงประสงค์,4,USER119,DORM96,,,,,,,,,,,,,,,,,,,,,,
ระบบการจ่ายค่าเช่าและค่าสาธารณูปโภคออนไลน์สะดวกดี มีใบแจ้งหนี้ชัดเจน แต่บางครั้งระบบล่ม โดยเฉพาะในวันที่ใกล้ครบกำหนดชำระ ควรปรับปรุงระบบให้รองรับผู้ใช้งานมากกว่านี้,4,USER84,DORM179,,,,,,,,,,,,,,,,,,,,,,
กฎระเบียบของหอพักมีความเหมาะสม ไม่เข้มงวดจนเกินไป แต่อยากให้มีการบังคับใช้อย่างเท่าเทียมกันทุกห้อง เพราะบางห้องมักจะส่งเสียงดังเกินเวลาที่กำหนดแต่ไม่ถูกตักเตือน,4,USER63,DORM203,,,,,,,,,,,,,,,,,,,,,,
ระบบอินเทอร์เน็ตไร้สายครอบคลุมทั่วทั้งอาคาร แต่ความเร็วไม่สม่ำเสมอในบางพื้นที่ โดยเฉพาะบริเวณหัวมุมตึก ควรเพิ่มจุดกระจายสัญญาณให้ครอบคลุมมากกว่านี้,4,USER216,DORM178,,,,,,,,,,,,,,,,,,,,,,
ห้องครัวส่วนกลางสะอาดและมีอุปกรณ์ครบครัน แต่มีขนาดเล็กเกินไปเมื่อเทียบกับจำนวนผู้พักอาศัย ช่วงเย็นมักจะแออัดและต้องรอคิวนาน ควรขยายพื้นที่หรือเพิ่มจำนวนเตา,4,USER438,DORM47,,,,,,,,,,,,,,,,,,,,,,
ลิฟต์ทำงานได้เร็วและเงียบ ไม่ต้องรอนาน แต่บางครั้งมีปัญหาเล็กน้อยเช่นประตูปิดช้า หรือกดปุ่มแล้วไม่ตอบสนอง ควรมีการตรวจเช็คและบำรุงรักษาอย่างสม่ำเสมอ,4,USER284,DORM459,,,,,,,,,,,,,,,,,,,,,,
ทางเดินในอาคารสะอาดและมีแสงสว่างเพียงพอ แต่ในช่วงฝนตกพื้นจะลื่นและไม่มีป้ายเตือน เคยมีคนลื่นล้ม ควรเพิ่มมาตรการป้องกันในช่วงที่พื้นเปียก,4,USER335,DORM233,,,,,,,,,,,,,,,,,,,,,,
ระบบการจองใช้ห้องอ่านหนังสือและห้องประชุมสะดวกดี สามารถจองออนไลน์ได้ แต่มีจำนวนห้องน้อยเกินไป ช่วงใกล้สอบต้องจองล่วงหน้าหลายวัน ควรเพิ่มพื้นที่ให้มากขึ้น,4,USER438,DORM25,,,,,,,,,,,,,,,,,,,,,,
การตกแต่งภายในห้องพักและพื้นที่ส่วนกลางสวยงาม ดูทันสมัย แต่วัสดุบางอย่างเริ่มเสื่อมสภาพเร็ว เช่น ลามิเนตที่ลอก หรือสีผนังที่ซีดเร็ว ควรใช้วัสดุที่คงทนกว่านี้,4,USER417,DORM343,,,,,,,,,,,,,,,,,,,,,,
ระบบปรับอากาศในพื้นที่ส่วนกลางเย็นสบาย อุณหภูมิเหมาะสม แต่บางครั้งมีกลิ่นอับจากเครื่องปรับอากาศ แสดงว่าอาจไม่ได้ทำความสะอาดบ่อยนัก ควรมีการล้างแอร์สม่ำเสมอ,4,USER448,DORM171,,,,,,,,,,,,,,,,,,,,,,
ระบบกำจัดปลวกและแมลงมีประสิทธิภาพดี ไม่ค่อยพบแมลงในห้องพัก แต่การฉีดยาบางครั้งมีกลิ่นแรงและไม่ได้แจ้งล่วงหน้า ทำให้ต้องออกจากห้องกะทันหัน ควรแจ้งตารางล่วงหน้า,4,USER423,DORM98,,,,,,,,,,,,,,,,,,,,,,
ห้องฟิตเนสมีอุปกรณ์ครบครัน สะอาด และเปิดให้ใช้งานตลอดทั้งวัน แต่มีขนาดเล็กเกินไปสำหรับจำนวนผู้พักอาศัย ช่วงเย็นค่อนข้างแออัด ควรขยายพื้นที่หรือเพิ่มอุปกรณ์,4,USER272,DORM462,,,,,,,,,,,,,,,,,,,,,,
ประตูห้องพักแข็งแรง ล็อคได้อย่างปลอดภัย แต่บางครั้งเปิดปิดยากเกินไป ต้องใช้แรงผลัก และบางครั้งก็ปิดไม่สนิทโดยอัตโนมัติ ควรมีการปรับให้ใช้งานสะดวกขึ้น,4,USER300,DORM152,,,,,,,,,,,,,,,,,,,,,,
การจัดการเรื่องเสียงรบกวนในหอพักทำได้ดี มีการกำหนดเวลาเงียบอย่างชัดเจน แต่ยังมีบางห้องที่ไม่ปฏิบัติตาม และการตักเตือนยังไม่จริงจังพอ ควรมีมาตรการที่เข้มงวดกว่านี้,4,USER257,DORM336,,,,,,,,,,,,,,,,,,,,,,
ระบบระบายอากาศในห้องพักดี ไม่อับชื้น แต่บางช่วงที่ฝนตกต่อเนื่องหลายวัน เริ่มมีความชื้นสะสม อาจต้องเพิ่มการระบายอากาศในช่วงฤดูฝน,4,USER464,DORM2,,,,,,,,,,,,,,,,,,,,,,
หน้าต่างห้องพักกว้าง รับแสงธรรมชาติได้ดี แต่ผ้าม่านบางเกินไป ทำให้แสงแดดส่องเข้ามาแรงในตอนเช้า รบกวนการนอน ควรเปลี่ยนเป็นผ้าม่านที่หนาและทึบแสงมากกว่านี้,4,USER452,DORM329,,,,,,,,,,,,,,,,,,,,,,
ช่องทางการติดต่อผู้จัดการหอพักสะดวก มีหลายช่องทาง แต่การตอบกลับไม่รวดเร็วเท่าที่ควร โดยเฉพาะในวันหยุด บางครั้งต้องรอนานกว่าจะได้รับการแก้ไขปัญหา,4,USER181,DORM28,,,,,,,,,,,,,,,,,,,,,,
ระบบแสงสว่างในอาคารเพียงพอ มีไฟฉุกเฉินตามจุดต่างๆ แต่บางจุดหลอดไฟเสียและไม่ได้รับการเปลี่ยนทันที ทำให้บางพื้นที่มืดและอาจเกิดอันตรายได้,4,USER58,DORM424,,,,,,,,,,,,,,,,,,,,,,
ห้องพักเก็บเสียงได้ค่อนข้างดี ไม่ค่อยได้ยินเสียงจากห้องข้างๆ แต่ยังมีเสียงจากทางเดินลอดเข้ามาได้ โดยเฉพาะเวลามีคนเดินผ่านและคุยกันเสียงดัง,4,USER73,DORM157,,,,,,,,,,,,,,,,,,,,,,
ระบบการเข้าออกอาคารด้วยคีย์การ์ดทำงานได้ดี สะดวกและปลอดภัย แต่บางครั้งการสแกนไม่เสถียร ต้องลองหลายครั้งกว่าจะผ่าน ควรมีการตรวจสอบและปรับปรุงระบบอย่างสม่ำเสมอ,4,USER499,DORM34,,,,,,,,,,,,,,,,,,,,,,
พื้นที่ส่วนกลางสำหรับนั่งเล่นและพักผ่อนมีบรรยากาศดี จัดวางเฟอร์นิเจอร์ได้สวยงาม แต่จำนวนที่นั่งไม่เพียงพอในช่วงที่มีคนใช้งานมาก โดยเฉพาะช่วงเย็น,4,USER254,DORM154,,,,,,,,,,,,,,,,,,,,,,
การบริการขนย้ายสัมภาระช่วงเข้าพักทำได้ดี มีพนักงานช่วยเหลือ แต่ช่วงย้ายออกไม่ค่อยมีความช่วยเหลือเท่าที่ควร ควรมีบริการที่เท่าเทียมกันทั้งตอนเข้าและออก,4,USER111,DORM97,,,,,,,,,,,,,,,,,,,,,,
วัสดุที่ใช้สร้างอาคารและห้องพักมีคุณภาพดี แข็งแรงทนทาน แต่การเก็บรายละเอียดบางจุดยังไม่ละเอียดพอ เช่น รอยต่อกระเบื้อง หรือมุมผนัง ควรให้ความใส่ใจมากกว่านี้,4,USER88,DORM34,,,,,,,,,,,,,,,,,,,,,,
ห้องพักมีการออกแบบที่ทันสมัย สวยงาม แต่ยังขาดความเป็นส่วนตัวในบางจุด เช่น ห้องน้ำที่ประตูไม่ทึบพอ หรือหน้าต่างที่มองเห็นจากตึกข้างๆ ได้,4,USER473,DORM307,,,,,,,,,,,,,,,,,,,,,,
ระบบท่อน้ำและสุขภัณฑ์ในห้องน้ำใช้งานได้ดี ไม่มีปัญหาน้ำรั่ว แต่น้ำอุ่นอาจจะไม่คงที่ในบางครั้ง อุณหภูมิเปลี่ยนไปมาเวลามีคนใช้พร้อมกันหลายห้อง,4,USER67,DORM99,,,,,,,,,,,,,,,,,,,,,,
พนักงานรักษาความปลอดภัยทำงานได้ดี คอยตรวจตราอย่างสม่ำเสมอ แต่บางคนดูไม่ค่อยกระตือรือร้นเท่าที่ควร โดยเฉพาะในช่วงกลางดึก ควรมีการตรวจสอบการทำงานให้มากขึ้น,4,USER340,DORM464,,,,,,,,,,,,,,,,,,,,,,
ระบบแจ้งเตือนเหตุฉุกเฉินทำงานได้ดี มีการทดสอบสม่ำเสมอ แต่คำแนะนำในการอพยพยังไม่ชัดเจนพอ ควรมีป้ายบอกทางหนีไฟที่เห็นได้ชัดเจนมากกว่านี้,4,USER326,DORM109,,,,,,,,,,,,,,,,,,,,,,
การจัดเก็บขยะมีระบบที่ดี มีจุดทิ้งขยะแยกประเภทชัดเจน แต่ถังขยะเต็มเร็วและไม่ได้มีการเก็บทันที ทำให้บางครั้งมีขยะล้นออกมานอกถัง,4,USER225,DORM449,,,,,,,,,,,,,,,,,,,,,,
พื้นที่ตากผ้ามีขนาดเหมาะสม อยู่ในที่ที่แดดส่องถึง แต่ไม่มีหลังคากันฝน ทำให้ช่วงฤดูฝนตากผ้าลำบาก ควรมีพื้นที่ตากผ้าที่มีหลังคาเพิ่มเติม,4,USER270,DORM63,,,,,,,,,,,,,,,,,,,,,,
ระบบการจัดการค่าใช้จ่ายและใบแจ้งหนี้ชัดเจน แสดงรายละเอียดครบถ้วน แต่บางครั้งมีการคิดค่าใช้จ่ายผิดพลาด ต้องติดต่อแก้ไขหลายครั้ง ควรมีการตรวจสอบที่รอบคอบมากขึ้น,4,USER83,DORM328,,,,,,,,,,,,,,,,,,,,,,
ห้องอ่านหนังสือส่วนกลางเงียบสงบ เหมาะกับการอ่านหนังสือและทำงาน แต่เก้าอี้ไม่ค่อยสบายนัก นั่งนานๆ แล้วปวดหลัง ควรเปลี่ยนเก้าอี้ที่ออกแบบเพื่อการนั่งทำงานนานๆ,4,USER332,DORM118,,,,,,,,,,,,,,,,,,,,,,
ระบบอินเทอร์เน็ตสายในห้องพักเสถียรและเร็ว เหมาะกับการทำงานและการเรียนออนไลน์ แต่มีจุดเชื่อมต่อน้อยเกินไป ควรเพิ่มจุดเชื่อมต่อให้มากขึ้น เผื่อกรณีต้องใช้หลายอุปกรณ์พร้อมกัน,4,USER143,DORM79,,,,,,,,,,,,,,,,,,,,,,
หอพักสะอาดดีค่ะ แม่บ้านมาทำความสะอาดทุกวัน ห้องโอเคตามที่เห็นในภาพ แต่บรรยากาศบางทีก็จะดูค่อนข้างเงียบเกินไปหน่อย ถ้าไม่ชอบเสียงอะไรก็คงดีนะคะ แต่บางครั้งรู้สึกเหงา อยากให้มีพื้นที่ส่วนกลางมากกว่านี้หรือกิจกรรมที่ช่วยให้หอมีชีวิตชีวามากขึ้น,3,USER361,DORM129,,,,,,,,,,,,,,,,,,,,,,
ประทับใจระบบจองห้องพักออนไลน์มาก ใช้งานง่าย ขั้นตอนไม่ซับซ้อน มีภาพห้องให้ดูชัดเจน แสดงราคาและรายละเอียดครบถ้วน แต่ช่วงยืนยันการชำระเงินค่อนข้างช้า ต้องรอเกือบวันกว่าจะได้รับการยืนยัน,4,USER342,DORM440,,,,,,,,,,,,,,,,,,,,,,
ชอบระบบเช็คอินด้วยตัวเองผ่านตู้อัตโนมัติมาก ไม่ต้องรอพนักงานต้อนรับ สแกนเอกสารแล้วรับคีย์การ์ดได้เลย ประหยัดเวลามาก แต่ตู้มีเพียงเครื่องเดียว ถ้ามีคนใช้พร้อมกันเยอะต้องรอคิวนาน,4,USER124,DORM306,,,,,,,,,,,,,,,,,,,,,,
ห้องนั่งเล่นส่วนกลางที่มีหนังสือและบอร์ดเกมให้ยืมฟรีเป็นไอเดียที่ดีมาก ทำให้ได้รู้จักเพื่อนใหม่ๆ จากการเล่นเกมด้วยกัน แต่บอร์ดเกมบางอันมีชิ้นส่วนหายไป น่าจะมีระบบตรวจสอบความครบถ้วนก่อนให้ยืมครั้งต่อไป,4,USER406,DORM389,,,,,,,,,,,,,,,,,,,,,,
ตู้จำหน่ายขนมและเครื่องดื่มอัตโนมัติในแต่ละชั้นสะดวกมาก โดยเฉพาะยามดึก แต่ราคาสูงกว่าร้านสะดวกซื้อพอสมควร และบางครั้งเครื่องมีปัญหาไม่คืนเงินทอน ควรมีเบอร์ติดต่อฉุกเฉินติดไว้ที่เครื่องด้วย,4,USER442,DORM12,,,,,,,,,,,,,,,,,,,,,,
ชอบบริการจัดส่งอาหารเช้าถึงห้องพักมาก มีให้เลือกหลากหลายเมนู สั่งล่วงหน้าผ่านแอพได้ อาหารสดใหม่และอร่อย แต่บางครั้งส่งช้ากว่าเวลาที่นัดไว้ ทำให้ต้องรีบทานก่อนออกไปเรียน,4,USER34,DORM244,,,,,,,,,,,,,,,,,,,,,,
ระบบจองเวลาใช้ห้องออกกำลังกายผ่านแอพเป็นความคิดที่ดี ทำให้ไม่แออัดเกินไป แต่ละคนมีพื้นที่ใช้เครื่องออกกำลังกายเพียงพอ แต่จำกัดเวลาแค่ 1 ชั่วโมงต่อวันน้อยไปหน่อย ควรเพิ่มเป็น 1.5-2 ชั่วโมงสำหรับคนที่ต้องการออกกำลังกายนานกว่านั้น,4,USER449,DORM173,,,,,,,,,,,,,,,,,,,,,,
ห้องพักแยกพื้นที่ทำงานกับพื้นที่นอนชัดเจน มีโต๊ะทำงานขนาดใหญ่ เก้าอี้เออร์โกโนมิกนั่งสบาย เหมาะกับการนั่งทำงานนานๆ แต่แสงไฟบนโต๊ะทำงานไม่สว่างพอในเวลากลางคืน ต้องซื้อโคมไฟเพิ่มเอง,4,USER230,DORM390,,,,,,,,,,,,,,,,,,,,,,
